id,城市,省份,年月,经度,纬度,舒适天数,空气质量指数,月最高温,月最低温,月平均温,东风频率,东风均速,南风频率,南风均速,西风频率,西风均速,北风频率,北风均速,东北风频率,东北风均速,东南风频率,东南风均速,西南风频率,西南风均速,西北风频率,西北风均速
559,咸阳市,陕西省,2024-07,108.72,34.36,28,46.35,36.00,20.00,26.55,64.52,1.35,51.61,1.50,29.03,1.78,29.03,1.44,25.81,1.50,19.35,1.17,29.03,1.78,0.00,0.00
560,咸阳市,陕西省,2024-08,108.72,34.36,24,54.81,36.00,20.00,28.24,74.19,2.00,25.81,1.75,25.81,2.00,51.61,2.25,48.39,2.33,9.68,1.33,16.13,2.00,3.23,1.00
561,咸阳市,陕西省,2024-09,108.72,34.36,27,60.60,37.00,12.00,25.77,73.33,2.59,13.33,2.75,26.67,2.50,63.33,2.63,56.67,2.71,6.67,2.50,6.67,3.00,6.67,2.00
562,咸阳市,陕西省,2024-10,108.72,34.36,0,78.77,27.00,5.00,15.69,74.19,2.17,9.68,1.33,25.81,1.88,67.74,2.19,64.52,2.25,0.00,0.00,9.68,1.33,3.23,1.00
563,咸阳市,陕西省,2024-11,108.72,34.36,0,94.57,18.00,-6.00,9.25,56.67,1.94,26.67,1.50,40.00,1.83,60.00,2.00,50.00,2.07,6.67,1.00,20.00,1.67,6.67,2.00
564,哈尔滨市,黑龙江,2023-12,126.63,45.75,0,31.00,3.00,-29.00,-15.90,9.68,2.00,61.29,2.58,67.74,2.38,32.26,2.00,9.68,2.00,0.00,0.00,51.61,2.38,9.68,2.00
565,哈尔滨市,黑龙江,2024-01,126.63,45.75,0,94.84,-4.00,-31.00,-17.08,6.45,2.50,48.39,2.27,77.42,2.21,41.94,2.15,6.45,2.50,0.00,0.00,35.48,2.27,32.26,2.10
566,哈尔滨市,黑龙江,2024-02,126.63,45.75,0,95.76,5.00,-28.00,-10.88,6.90,2.00,58.62,2.47,86.21,2.36,24.14,2.29,3.45,2.00,3.45,2.00,48.28,2.50,20.69,2.33
567,哈尔滨市,黑龙江,2024-03,126.63,45.75,0,48.35,13.00,-17.00,-2.39,16.13,2.40,45.16,2.57,80.65,2.36,29.03,2.56,3.23,2.00,9.68,2.33,32.26,2.50,25.81,2.62
568,哈尔滨市,黑龙江,2024-04,126.63,45.75,0,72.90,24.00,-5.00,10.07,6.67,2.50,53.33,3.25,80.00,3.25,40.00,2.83,3.33,2.00,3.33,3.00,43.33,3.23,30.00,3.11
569,哈尔滨市,黑龙江,2024-05,126.63,45.75,1,38.23,28.00,5.00,14.84,32.26,2.90,41.94,2.92,58.06,3.44,58.06,3.28,22.58,3.14,9.68,2.33,25.81,3.50,32.26,3.40
570,哈尔滨市,黑龙江,2024-06,126.63,45.75,7,31.50,31.00,9.00,19.48,33.33,2.50,60.00,2.61,56.67,2.88,30.00,3.22,20.00,3.17,10.00,1.67,43.33,2.85,6.67,3.50
571,哈尔滨市,黑龙江,2024-07,126.63,45.75,27,41.13,32.00,15.00,24.23,48.39,2.20,45.16,2.79,38.71,2.67,29.03,2.11,19.35,2.17,9.68,1.67,25.81,3.12,6.45,2.00
572,哈尔滨市,黑龙江,2024-08,126.63,45.75,27,26.55,31.00,14.00,23.50,38.71,2.00,32.26,2.60,54.84,2.47,58.06,2.06,29.03,2.11,6.45,1.50,22.58,2.86,25.81,2.00
573,哈尔滨市,黑龙江,2024-09,126.63,45.75,0,29.97,28.00,4.00,16.30,16.67,2.60,60.00,3.11,63.33,2.89,36.67,2.55,10.00,2.67,3.33,3.00,43.33,3.00,20.00,2.67
574,哈尔滨市,黑龙江,2024-10,126.63,45.75,0,42.39,22.00,-4.00,8.13,9.68,2.67,58.06,3.06,77.42,2.92,32.26,2.70,3.23,3.00,6.45,2.50,41.94,3.31,25.81,2.62
575,哈尔滨市,黑龙江,2024-11,126.63,45.75,0,96.43,12.00,-19.00,-1.70,20.00,2.00,50.00,2.53,70.00,2.81,40.00,2.92,3.33,2.00,16.67,2.00,23.33,2.71,36.67,3.00
576,唐山市,河北省,2023-12,118.02,39.63,0,145.00,12.00,-19.00,-4.61,25.81,2.50,12.90,1.75,67.74,2.29,61.29,2.47,16.13,2.60,3.23,1.00,9.68,2.00,41.94,2.38
577,唐山市,河北省,2024-01,118.02,39.63,0,70.90,6.00,-16.00,-3.56,32.26,2.00,16.13,2.20,58.06,2.06,61.29,1.95,25.81,1.88,3.23,2.00,12.90,2.25,25.81,2.12
578,唐山市,河北省,2024-02,118.02,39.63,0,87.28,15.00,-11.00,-0.43,37.93,2.73,20.69,2.17,44.83,1.77,65.52,2.16,31.03,2.78,0.00,0.00,17.24,2.00,20.69,1.50
579,唐山市,河北省,2024-03,118.02,39.63,0,87.32,21.00,-6.00,7.34,32.26,2.50,45.16,2.43,58.06,2.89,41.94,2.92,9.68,3.00,16.13,2.20,22.58,2.86,29.03,3.00
580,唐山市,河北省,2024-04,118.02,39.63,0,77.10,27.00,4.00,14.97,43.33,3.31,43.33,2.77,36.67,2.64,33.33,2.70,13.33,3.25,13.33,2.75,20.00,2.83,10.00,2.33
581,唐山市,河北省,2024-05,118.02,39.63,5,67.29,31.00,11.00,20.24,38.71,3.17,54.84,2.94,51.61,3.06,38.71,3.17,22.58,3.29,12.90,3.25,32.26,3.10,16.13,3.00
582,唐山市,河北省,2024-06,118.02,39.63,24,71.53,35.00,15.00,25.63,46.67,2.57,83.33,2.84,36.67,2.91,10.00,2.33,3.33,2.00,36.67,2.73,33.33,2.90,3.33,3.00
583,唐山市,河北省,2024-07,118.02,39.63,27,55.10,36.00,17.00,27.13,45.16,2.64,70.97,2.64,48.39,2.73,16.13,2.80,9.68,3.00,29.03,2.56,35.48,2.82,6.45,2.50
584,唐山市,河北省,2024-08,118.02,39.63,29,48.23,33.00,17.00,26.34,51.61,2.38,41.94,1.85,45.16,1.50,41.94,2.15,25.81,2.62,22.58,2.14,16.13,1.60,16.13,1.40
585,唐山市,河北省,2024-09,118.02,39.63,8,45.63,32.00,7.00,20.10,56.67,2.59,36.67,1.82,26.67,1.50,53.33,2.50,36.67,2.91,13.33,2.00,20.00,1.50,3.33,1.00
586,唐山市,河北省,2024-10,118.02,39.63,0,68.94,24.00,0.00,13.18,38.71,2.33,54.84,2.06,54.84,2.35,35.48,2.73,19.35,2.83,19.35,1.83,29.03,2.33,16.13,2.60
587,唐山市,河北省,2024-11,118.02,39.63,0,59.03,20.00,-7.00,7.62,33.33,1.70,36.67,2.00,53.33,2.75,56.67,2.76,10.00,1.67,20.00,1.83,13.33,2.25,36.67,2.91
588,商丘市,河南省,2023-12,115.65,34.44,0,212.00,20.00,-9.00,1.53,22.58,2.43,41.94,2.31,41.94,2.77,51.61,2.69,16.13,2.60,6.45,2.00,22.58,2.71,12.90,3.00
589,商丘市,河南省,2024-01,115.65,34.44,0,130.90,14.00,-9.00,1.40,41.94,2.54,38.71,2.33,41.94,2.15,41.94,2.85,22.58,2.86,12.90,2.25,19.35,2.33,9.68,2.33
590,商丘市,河南省,2024-02,115.65,34.44,0,109.90,20.00,-10.00,2.41,51.72,2.60,31.03,2.78,34.48,2.30,58.62,2.71,44.83,2.69,3.45,2.00,20.69,2.50,6.90,2.50
591,商丘市,河南省,2024-03,115.65,34.44,0,82.61,25.00,-1.00,10.84,45.16,2.79,54.84,2.59,35.48,2.64,35.48,2.73,19.35,2.83,19.35,2.50,22.58,2.71,9.68,2.33
592,商丘市,河南省,2024-04,115.65,34.44,0,66.07,28.00,5.00,17.40,50.00,2.40,60.00,2.56,13.33,3.00,40.00,2.67,20.00,2.33,30.00,2.44,6.67,2.50,6.67,3.50
593,商丘市,河南省,2024-05,115.65,34.44,16,72.13,35.00,9.00,22.90,70.97,2.73,58.06,2.94,25.81,2.88,35.48,2.64,29.03,2.67,38.71,2.75,19.35,3.33,3.23,2.00
594,商丘市,河南省,2024-06,115.65,34.44,29,68.33,39.00,17.00,28.08,53.33,2.56,73.33,2.59,20.00,2.67,23.33,2.29,13.33,2.25,36.67,2.64,13.33,2.75,6.67,2.50
595,商丘市,河南省,2024-07,115.65,34.44,23,33.97,36.00,20.00,27.61,38.71,2.67,70.97,2.91,48.39,3.07,29.03,2.67,22.58,2.86,16.13,2.40,45.16,3.07,3.23,3.00
596,商丘市,河南省,2024-08,115.65,34.44,25,43.16,36.00,20.00,28.44,54.84,2.06,51.61,2.38,29.03,2.44,29.03,2.44,22.58,2.14,22.58,2.00,19.35,2.67,0.00,0.00
597,商丘市,河南省,2024-09,115.65,34.44,23,45.10,36.00,11.00,23.75,70.00,2.76,33.33,2.50,3.33,2.00,60.00,3.33,33.33,3.20,30.00,2.56,3.33,2.00,0.00,0.00
598,商丘市,河南省,2024-10,115.65,34.44,0,90.42,27.00,6.00,16.05,70.97,2.27,41.94,2.46,16.13,2.80,45.16,2.50,29.03,2.11,29.03,2.56,9.68,2.33,6.45,3.50
599,商丘市,河南省,2024-11,115.65,34.44,0,81.97,23.00,0.00,11.18,56.67,2.29,53.33,2.06,33.33,2.60,36.67,2.91,16.67,2.60,36.67,2.18,16.67,1.80,10.00,3.67
600,嘉兴市,浙江省,2023-12,120.76,30.77,0,190.00,25.00,-5.00,6.73,16.13,2.00,35.48,2.09,67.74,2.86,61.29,3.05,0.00,0.00,12.90,2.00,12.90,1.75,54.84,3.12
601,嘉兴市,浙江省,2024-01,120.76,30.77,0,83.06,22.00,-5.00,5.87,38.71,2.50,25.81,2.62,58.06,2.72,64.52,2.75,12.90,2.50,19.35,2.83,6.45,2.00,48.39,2.87
602,嘉兴市,浙江省,2024-02,120.76,30.77,0,55.34,24.00,-1.00,6.43,24.14,2.86,20.69,2.67,58.62,2.65,75.86,2.82,13.79,3.00,10.34,2.67,3.45,2.00,51.72,2.73
603,嘉兴市,浙江省,2024-03,120.76,30.77,0,61.42,30.00,-2.00,12.34,38.71,2.83,45.16,2.79,48.39,2.67,51.61,2.75,9.68,2.33,29.03,3.00,9.68,2.33,35.48,2.91
604,嘉兴市,浙江省,2024-04,120.76,30.77,2,44.43,27.00,9.00,17.30,76.67,2.52,36.67,2.82,23.33,2.71,46.67,2.36,26.67,2.12,33.33,2.80,3.33,3.00,20.00,2.67
605,嘉兴市,浙江省,2024-05,120.76,30.77,16,44.94,34.00,11.00,21.21,58.06,3.28,58.06,3.17,22.58,2.14,32.26,2.40,6.45,3.00,45.16,3.43,6.45,2.50,16.13,2.00
606,嘉兴市,浙江省,2024-06,120.76,30.77,28,37.67,35.00,17.00,24.22,53.33,2.62,86.67,2.50,43.33,2.31,6.67,1.50,3.33,2.00,46.67,2.64,36.67,2.36,3.33,1.00
607,嘉兴市,浙江省,2024-07,120.76,30.77,4,35.06,38.00,24.00,31.11,38.71,3.50,87.10,3.00,29.03,2.11,6.45,2.00,3.23,2.00,35.48,3.64,19.35,2.33,3.23,2.00
608,嘉兴市,浙江省,2024-08,120.76,30.77,2,45.42,39.00,25.00,31.63,70.97,2.36,70.97,2.27,22.58,2.14,12.90,2.25,6.45,2.00,48.39,2.47,16.13,2.00,6.45,2.50
609,嘉兴市,浙江省,2024-09,120.76,30.77,15,31.87,36.00,20.00,27.58,76.67,2.91,40.00,3.00,16.67,3.00,33.33,3.10,16.67,3.40,33.33,2.90,6.67,3.50,10.00,2.67
610,嘉兴市,浙江省,2024-10,120.76,30.77,15,37.26,31.00,11.00,19.60,45.16,2.86,9.68,3.33,41.94,2.77,87.10,2.85,35.48,2.73,6.45,3.50,3.23,3.00,38.71,2.75
611,嘉兴市,浙江省,2024-11,120.76,30.77,2,43.60,23.00,3.00,14.77,46.67,2.71,10.00,3.00,30.00,2.78,73.33,2.77,30.00,2.67,6.67,3.50,3.33,2.00,20.00,2.83
612,四平市,吉林省,2023-12,124.37,43.17,0,59.00,9.00,-25.00,-11.24,19.35,3.00,48.39,3.07,67.74,2.95,41.94,2.77,19.35,3.00,0.00,0.00,45.16,3.14,12.90,2.50
613,四平市,吉林省,2024-01,124.37,43.17,0,67.26,0.00,-27.00,-12.76,16.13,2.80,58.06,2.56,77.42,2.42,35.48,2.55,12.90,3.00,3.23,2.00,54.84,2.59,16.13,2.00
614,四平市,吉林省,2024-02,124.37,43.17,0,89.97,10.00,-28.00,-9.59,34.48,2.10,37.93,3.18,55.17,3.00,62.07,2.39,34.48,2.10,0.00,0.00,37.93,3.18,17.24,2.60
615,四平市,吉林省,2024-03,124.37,43.17,0,65.32,16.00,-17.00,-0.16,19.35,2.67,35.48,3.27,67.74,3.29,51.61,2.88,12.90,2.75,6.45,2.50,29.03,3.44,25.81,3.12
616,四平市,吉林省,2024-04,124.37,43.17,0,90.00,25.00,-5.00,11.08,20.00,2.67,43.33,3.62,70.00,3.38,43.33,2.69,16.67,2.80,0.00,0.00,43.33,3.62,16.67,2.80
617,四平市,吉林省,2024-05,124.37,43.17,0,44.71,29.00,5.00,16.60,35.48,2.73,51.61,4.06,54.84,4.12,45.16,3.00,25.81,2.88,6.45,2.50,45.16,4.29,9.68,3.33
618,四平市,吉林省,2024-06,124.37,43.17,17,41.50,33.00,9.00,22.13,10.00,2.00,70.00,3.52,86.67,3.42,30.00,2.67,3.33,2.00,6.67,2.00,63.33,3.68,23.33,2.71
619,四平市,吉林省,2024-07,124.37,43.17,27,43.03,31.00,15.00,24.26,16.13,2.80,74.19,2.87,77.42,2.79,19.35,2.33,9.68,3.00,3.23,2.00,67.74,2.90,6.45,2.00
620,四平市,吉林省,2024-08,124.37,43.17,25,30.48,31.00,14.00,24.06,25.81,2.38,51.61,2.44,61.29,2.42,35.48,2.36,16.13,2.60,3.23,2.00,45.16,2.50,9.68,2.00
621,四平市,吉林省,2024-09,124.37,43.17,0,32.43,28.00,2.00,16.00,26.67,2.62,46.67,2.64,63.33,2.53,33.33,2.80,16.67,3.00,0.00,0.00,43.33,2.69,13.33,2.50
622,四平市,吉林省,2024-10,124.37,43.17,0,46.45,23.00,-7.00,8.77,9.68,3.00,61.29,3.11,67.74,3.10,35.48,2.55,6.45,3.00,3.23,3.00,51.61,3.25,12.90,2.50
623,四平市,吉林省,2024-11,124.37,43.17,0,56.97,15.00,-14.00,0.80,16.67,2.20,56.67,2.82,80.00,2.96,36.67,2.73,3.33,3.00,10.00,2.00,43.33,3.08,33.33,2.70
624,固原市,宁夏回族自治区,2023-12,106.28,36.01,0,59.00,13.00,-17.00,-2.48,29.03,1.67,45.16,2.14,67.74,2.62,48.39,2.60,6.45,1.00,22.58,1.86,19.35,2.67,41.94,2.85
625,固原市,宁夏回族自治区,2024-01,106.28,36.01,0,59.87,12.00,-19.00,-3.55,38.71,1.92,54.84,1.88,51.61,2.38,41.94,2.46,0.00,0.00,35.48,1.91,16.13,2.00,35.48,2.55
626,固原市,宁夏回族自治区,2024-02,106.28,36.01,0,87.72,16.00,-12.00,-3.43,48.28,2.29,48.28,2.43,48.28,2.64,41.38,2.33,13.79,1.50,27.59,2.75,20.69,2.00,24.14,3.00
627,固原市,宁夏回族自治区,2024-03,106.28,36.01,0,74.35,24.00,-10.00,4.79,32.26,2.50,41.94,2.69,61.29,3.21,51.61,3.12,6.45,1.50,22.58,2.86,16.13,2.60,41.94,3.54
628,固原市,宁夏回族自治区,2024-04,106.28,36.01,0,94.63,24.00,1.00,11.60,46.67,2.71,50.00,2.73,40.00,2.67,46.67,2.71,6.67,2.50,36.67,2.82,10.00,2.33,30.00,2.78
629,固原市,宁夏回族自治区,2024-05,106.28,36.01,0,50.87,30.00,3.00,16.08,61.29,2.74,64.52,3.05,19.35,3.17,32.26,2.70,6.45,1.50,51.61,3.00,3.23,3.00,16.13,3.20
630,固原市,宁夏回族自治区,2024-06,106.28,36.01,0,36.93,29.00,9.00,18.15,53.33,2.19,56.67,2.35,33.33,2.00,36.67,1.82,13.33,1.50,40.00,2.42,13.33,2.00,13.33,2.00
631,固原市,宁夏回族自治区,2024-07,106.28,36.01,3,46.87,30.00,12.00,20.42,70.97,2.32,67.74,2.29,16.13,2.20,22.58,2.29,6.45,1.50,54.84,2.47,9.68,1.67,6.45,3.00
632,固原市,宁夏回族自治区,2024-08,106.28,36.01,5,41.87,30.00,11.00,20.13,54.84,2.47,48.39,2.60,25.81,2.62,32.26,2.90,0.00,0.00,45.16,2.64,0.00,0.00,16.13,3.40
633,固原市,宁夏回族自治区,2024-09,106.28,36.01,0,32.93,26.00,0.00,15.03,60.00,2.94,66.67,3.10,30.00,3.67,30.00,3.22,0.00,0.00,56.67,3.00,6.67,3.50,23.33,3.71
634,固原市,宁夏回族自治区,2024-10,106.28,36.01,0,35.58,20.00,-2.00,9.34,48.39,2.33,64.52,2.30,45.16,2.14,35.48,2.18,16.13,1.80,32.26,2.60,25.81,1.88,19.35,2.50
635,固原市,宁夏回族自治区,2024-11,106.28,36.01,0,44.93,16.00,-10.00,2.92,36.67,2.09,53.33,2.12,46.67,3.00,46.67,2.86,0.00,0.00,36.67,2.09,13.33,2.25,33.33,3.30
636,大同市,山西省,2023-12,113.30,40.12,0,62.00,13.00,-33.00,-10.24,12.90,2.00,64.52,2.00,70.97,2.09,29.03,2.11,3.23,2.00,9.68,2.00,45.16,2.07,22.58,2.29
637,大同市,山西省,2024-01,113.30,40.12,0,72.77,5.00,-30.00,-10.34,12.90,1.50,45.16,1.21,80.65,1.40,32.26,1.70,3.23,2.00,9.68,1.33,35.48,1.18,25.81,1.75
638,大同市,山西省,2024-02,113.30,40.12,0,64.97,15.00,-20.00,-6.40,27.59,1.88,34.48,1.90,55.17,1.94,48.28,1.93,10.34,2.33,6.90,1.50,24.14,2.14,24.14,1.86
639,大同市,山西省,2024-03,113.30,40.12,0,75.03,22.00,-17.00,1.98,9.68,1.67,38.71,2.08,80.65,2.92,32.26,3.10,3.23,2.00,6.45,1.50,25.81,2.25,25.81,3.12
640,大同市,山西省,2024-04,113.30,40.12,0,71.10,28.00,-2.00,11.85,26.67,2.50,53.33,2.50,63.33,2.89,40.00,2.92,10.00,3.00,16.67,2.20,30.00,2.78,26.67,2.88
641,大同市,山西省,2024-05,113.30,40.12,0,59.81,33.00,2.00,16.89,29.03,2.22,54.84,2.35,45.16,3.07,41.94,3.08,12.90,2.50,16.13,2.00,22.58,2.86,19.35,3.33
642,大同市,山西省,2024-06,113.30,40.12,0,60.90,33.00,8.00,19.67,16.67,1.60,60.00,1.94,56.67,2.35,30.00,2.56,10.00,1.67,6.67,1.50,36.67,1.91,10.00,3.00
643,大同市,山西省,2024-07,113.30,40.12,8,48.42,38.00,13.00,22.76,35.48,1.73,48.39,1.67,38.71,1.83,22.58,2.00,0.00,0.00,19.35,1.67,12.90,1.75,12.90,2.25
644,大同市,山西省,2024-08,113.30,40.12,5,40.65,31.00,10.00,21.27,45.16,2.07,64.52,1.80,32.26,2.50,25.81,2.62,12.90,2.75,25.81,1.75,16.13,2.20,12.90,2.50
645,大同市,山西省,2024-09,113.30,40.12,0,32.73,27.00,0.00,15.93,70.00,2.00,53.33,2.06,16.67,2.20,43.33,2.31,26.67,2.00,43.33,2.00,10.00,2.33,3.33,3.00
646,大同市,山西省,2024-10,113.30,40.12,0,49.48,22.00,-5.00,8.50,29.03,2.22,51.61,2.06,48.39,2.40,35.48,2.36,6.45,3.50,12.90,1.75,22.58,2.29,22.58,2.43
647,大同市,山西省,2024-11,113.30,40.12,0,59.27,16.00,-16.00,1.37,23.33,1.43,56.67,1.76,63.33,2.58,33.33,3.10,3.33,2.00,16.67,1.40,26.67,1.88,30.00,3.22
648,大连市,辽宁省,2023-12,121.62,38.92,0,86.00,15.00,-14.00,-1.71,19.35,2.83,25.81,2.50,54.84,3.35,67.74,3.86,16.13,3.20,0.00,0.00,25.81,2.50,25.81,4.12
649,大连市,辽宁省,2024-01,121.62,38.92,0,54.61,7.00,-13.00,-2.31,16.13,2.40,22.58,2.57,48.39,3.00,58.06,3.78,3.23,3.00,9.68,2.33,12.90,2.75,19.35,3.33
650,大连市,辽宁省,2024-02,121.62,38.92,0,72.52,12.00,-12.00,-1.64,13.79,3.25,24.14,2.86,31.03,3.11,75.86,3.95,3.45,4.00,10.34,3.00,6.90,2.00,24.14,3.43
651,大连市,辽宁省,2024-03,121.62,38.92,0,66.71,18.00,-5.00,5.55,22.58,2.71,41.94,2.69,54.84,3.24,45.16,3.36,6.45,3.00,16.13,2.60,19.35,2.83,22.58,3.43
652,大连市,辽宁省,2024-04,121.62,38.92,0,59.57,21.00,5.00,13.30,50.00,2.73,56.67,2.47,33.33,2.60,30.00,3.00,10.00,2.00,30.00,2.89,16.67,2.00,13.33,3.25
653,大连市,辽宁省,2024-05,121.62,38.92,1,46.13,27.00,11.00,18.37,29.03,2.67,45.16,2.71,61.29,2.68,32.26,2.80,3.23,3.00,12.90,2.75,25.81,2.38,25.81,2.88
654,大连市,辽宁省,2024-06,121.62,38.92,26,38.60,34.00,16.00,22.63,60.00,2.50,80.00,2.58,30.00,2.78,13.33,2.50,0.00,0.00,56.67,2.53,13.33,3.00,13.33,2.50
655,大连市,辽宁省,2024-07,121.62,38.92,31,40.58,32.00,20.00,25.29,41.94,2.46,70.97,2.64,32.26,2.70,22.58,2.00,9.68,2.00,29.03,2.67,22.58,2.57,6.45,2.50
656,大连市,辽宁省,2024-08,121.62,38.92,24,37.81,33.00,21.00,27.16,61.29,2.21,58.06,2.17,25.81,1.88,32.26,2.10,22.58,2.29,32.26,2.30,16.13,1.60,6.45,2.00
657,大连市,辽宁省,2024-09,121.62,38.92,21,37.73,28.00,12.00,21.93,50.00,2.33,23.33,2.43,10.00,2.00,70.00,3.05,26.67,2.50,16.67,2.40,3.33,3.00,6.67,1.50
658,大连市,辽宁省,2024-10,121.62,38.92,2,39.55,23.00,2.00,14.85,25.81,3.12,45.16,2.50,48.39,2.73,51.61,3.75,9.68,4.00,16.13,2.60,25.81,2.38,19.35,3.17
659,大连市,辽宁省,2024-11,121.62,38.92,0,38.37,21.00,-4.00,9.20,26.67,2.25,33.33,2.80,53.33,3.56,60.00,3.50,13.33,2.25,10.00,2.00,20.00,3.17,30.00,3.78
660,天水市,甘肃省,2023-12,105.69,34.60,0,77.00,15.00,-11.00,1.10,54.84,1.12,38.71,2.08,3.23,3.00,51.61,1.50,25.81,1.00,19.35,1.33,0.00,0.00,3.23,3.00
661,天水市,甘肃省,2024-01,105.69,34.60,0,68.39,12.00,-12.00,-0.21,54.84,1.29,29.03,1.67,0.00,0.00,54.84,1.24,29.03,1.22,12.90,1.25,0.00,0.00,0.00,0.00
662,天水市,甘肃省,2024-02,105.69,34.60,0,86.52,17.00,-6.00,1.69,68.97,1.60,37.93,2.18,6.90,2.00,44.83,1.69,31.03,1.33,20.69,1.83,0.00,0.00,6.90,2.00
663,天水市,甘肃省,2024-03,105.69,34.60,0,60.45,28.00,-5.00,9.40,51.61,1.94,48.39,2.60,19.35,2.33,45.16,2.07,19.35,1.33,25.81,2.38,3.23,1.00,16.13,2.60
664,天水市,甘肃省,2024-04,105.69,34.60,0,52.60,29.00,6.00,16.17,53.33,1.75,46.67,2.71,13.33,2.75,40.00,1.75,20.00,1.00,20.00,2.50,3.33,2.00,10.00,3.00
665,天水市,甘肃省,2024-05,105.69,34.60,0,44.77,34.00,8.00,19.74,61.29,1.84,64.52,2.30,12.90,2.25,25.81,1.62,9.68,1.00,41.94,2.08,0.00,0.00,12.90,2.25
666,天水市,甘肃省,2024-06,105.69,34.60,7,37.50,35.00,13.00,22.30,50.00,1.47,50.00,1.87,16.67,1.20,40.00,1.50,20.00,1.17,23.33,1.86,6.67,1.00,10.00,1.33
667,天水市,甘肃省,2024-07,105.69,34.60,27,35.74,35.00,16.00,23.82,64.52,1.65,51.61,1.94,12.90,1.25,35.48,1.18,19.35,1.00,32.26,2.20,3.23,1.00,9.68,1.33
668,天水市,甘肃省,2024-08,105.69,34.60,24,36.39,34.00,15.00,24.89,61.29,2.11,64.52,2.35,9.68,1.67,29.03,1.44,12.90,1.25,41.94,2.46,0.00,0.00,9.68,1.67
669,天水市,甘肃省,2024-09,105.69,34.60,16,36.97,33.00,7.00,20.98,50.00,2.73,53.33,3.25,20.00,3.00,40.00,2.33,6.67,1.50,36.67,3.18,0.00,0.00,20.00,3.00
670,天水市,甘肃省,2024-10,105.69,34.60,0,39.39,22.00,1.00,12.95,61.29,1.95,67.74,2.33,12.90,1.75,29.03,1.67,6.45,1.00,51.61,2.12,0.00,0.00,12.90,1.75
671,天水市,甘肃省,2024-11,105.69,34.60,0,46.47,21.00,-6.00,7.67,56.67,1.53,43.33,2.08,16.67,2.20,50.00,1.73,20.00,1.33,30.00,1.78,0.00,0.00,16.67,2.20
672,天津市,天津市,2023-12,117.20,39.13,0,43.00,14.00,-14.00,-1.31,22.58,2.71,25.81,1.62,67.74,2.24,58.06,2.61,16.13,2.60,0.00,0.00,22.58,1.71,35.48,2.64
673,天津市,天津市,2024-01,117.20,39.13,0,73.97,8.00,-9.00,-0.26,25.81,2.25,22.58,2.14,67.74,2.33,51.61,2.56,12.90,1.75,3.23,3.00,19.35,2.00,32.26,2.90
674,天津市,天津市,2024-02,117.20,39.13,0,82.52,16.00,-5.00,2.28,37.93,2.09,31.03,2.11,44.83,2.08,55.17,2.50,20.69,2.67,6.90,2.00,20.69,2.00,20.69,2.17
675,天津市,天津市,2024-03,117.20,39.13,0,90.77,23.00,0.00,9.89,35.48,2.55,45.16,2.64,64.52,2.65,38.71,2.58,16.13,2.40,12.90,2.50,32.26,2.70,22.58,2.71
676,天津市,天津市,2024-04,117.20,39.13,1,73.60,29.00,7.00,17.15,50.00,3.33,50.00,3.00,40.00,2.67,30.00,2.67,6.67,3.00,23.33,3.14,23.33,2.86,16.67,2.40
677,天津市,天津市,2024-05,117.20,39.13,13,66.32,34.00,14.00,22.73,35.48,2.45,54.84,2.82,48.39,3.20,38.71,2.92,12.90,2.50,19.35,2.33,29.03,3.22,16.13,3.20
678,天津市,天津市,2024-06,117.20,39.13,21,74.87,40.00,19.00,28.42,43.33,2.46,66.67,2.55,46.67,2.50,16.67,2.20,6.67,2.00,26.67,2.62,33.33,2.50,6.67,2.50
679,天津市,天津市,2024-07,117.20,39.13,17,54.71,40.00,19.00,28.69,38.71,2.50,77.42,2.54,45.16,2.79,9.68,2.33,0.00,0.00,25.81,2.38,41.94,2.77,3.23,3.00
680,天津市,天津市,2024-08,117.20,39.13,18,47.26,36.00,21.00,28.31,48.39,2.20,41.94,1.92,45.16,1.64,45.16,2.14,19.35,2.83,25.81,1.75,12.90,2.25,22.58,1.43
681,天津市,天津市,2024-09,117.20,39.13,22,44.70,33.00,11.00,22.78,63.33,2.21,36.67,1.91,26.67,1.88,46.67,2.43,36.67,2.36,13.33,2.00,23.33,1.86,0.00,0.00
682,天津市,天津市,2024-10,117.20,39.13,0,80.97,26.00,4.00,15.73,35.48,2.27,64.52,2.05,48.39,2.47,32.26,2.80,12.90,2.75,19.35,1.83,38.71,2.33,9.68,3.00
683,天津市,天津市,2024-11,117.20,39.13,0,60.33,22.00,-3.00,9.90,23.33,2.00,43.33,2.08,63.33,2.53,46.67,2.64,10.00,2.00,10.00,2.00,26.67,2.12,30.00,2.67
684,太原市,山西省,2023-12,112.53,37.87,0,59.00,18.00,-21.00,-3.97,51.61,1.31,45.16,1.07,45.16,1.93,51.61,2.06,25.81,1.62,22.58,1.00,19.35,1.17,25.81,2.50
685,太原市,山西省,2024-01,112.53,37.87,0,88.77,10.00,-19.00,-3.81,45.16,1.36,38.71,1.00,29.03,1.44,54.84,1.53,25.81,1.62,16.13,1.00,6.45,1.00,19.35,1.50
686,太原市,山西省,2024-02,112.53,37.87,0,99.86,17.00,-10.00,-0.78,62.07,1.72,27.59,1.25,17.24,2.20,68.97,1.95,55.17,1.81,6.90,1.00,3.45,2.00,10.34,2.67
